"";"button_action";"variant";"orig.id"
"11109";"no_click";"Variant 1";"11109"
"47283";"no_click";"Variant 2";"47283"
"76842";"no_click";"Variant 2";"76842"
"19799";"no_click";"Variant 1";"19799"
"76694";"no_click";"Variant 2";"76694"
"38264";"no_click";"Variant 1";"38264"
"64490";"no_click";"Variant 2";"64490"
"66720";"no_click";"Variant 2";"66720"
"69426";"no_click";"Variant 2";"69426"
"37396";"no_click";"Variant 1";"37396"
"48269";"no_click";"Variant 2";"48269"
"84242";"no_click";"Variant 2";"84242"
"10095";"no_click";"Variant 1";"10095"
"16996";"no_click";"Variant 1";"16996"
"81374";"no_click";"Variant 2";"81374"
"61768";"click";"Variant 2";"61768"
"2731";"no_click";"Variant 1";"2731"
"57521";"no_click";"Variant 2";"57521"
"65134";"no_click";"Variant 2";"65134"
"43310";"no_click";"Variant 2";"43310"
"61162";"no_click";"Variant 2";"61162"
"24858";"no_click";"Variant 1";"24858"
"42843";"no_click";"Variant 1";"42843"
"1173";"no_click";"Variant 1";"1173"
"36998";"no_click";"Variant 1";"36998"
"43772";"no_click";"Variant 2";"43772"
"34920";"click";"Variant 1";"34920"
"77009";"no_click";"Variant 2";"77009"
"75912";"no_click";"Variant 2";"75912"
"4377";"no_click";"Variant 1";"4377"
"62976";"no_click";"Variant 2";"62976"
"1881";"click";"Variant 1";"1881"
"923";"no_click";"Variant 1";"923"
"5015";"no_click";"Variant 1";"5015"
"55445";"no_click";"Variant 2";"55445"
"75913";"no_click";"Variant 2";"75913"
"78476";"no_click";"Variant 2";"78476"
"48154";"no_click";"Variant 2";"48154"
"30297";"no_click";"Variant 1";"30297"
"31841";"no_click";"Variant 1";"31841"
"81287";"no_click";"Variant 2";"81287"
"83673";"no_click";"Variant 2";"83673"
"69688";"no_click";"Variant 2";"69688"
"50564";"no_click";"Variant 2";"50564"
"33726";"no_click";"Variant 1";"33726"
"60239";"no_click";"Variant 2";"60239"
"10180";"no_click";"Variant 1";"10180"
"60355";"no_click";"Variant 2";"60355"
"24306";"no_click";"Variant 1";"24306"
"31242";"no_click";"Variant 1";"31242"
"27280";"no_click";"Variant 1";"27280"
"15870";"no_click";"Variant 1";"15870"
"20418";"no_click";"Variant 1";"20418"
"66100";"no_click";"Variant 2";"66100"
"40652";"no_click";"Variant 1";"40652"
"45242";"no_click";"Variant 2";"45242"
"16122";"no_click";"Variant 1";"16122"
"18703";"no_click";"Variant 1";"18703"
"76383";"no_click";"Variant 2";"76383"
"68356";"no_click";"Variant 2";"68356"
"58864";"no_click";"Variant 2";"58864"
"67519";"no_click";"Variant 2";"67519"
"43696";"no_click";"Variant 2";"43696"
"70661";"no_click";"Variant 2";"70661"
"66228";"no_click";"Variant 2";"66228"
"7463";"no_click";"Variant 1";"7463"
"43744";"no_click";"Variant 2";"43744"
"72822";"no_click";"Variant 2";"72822"
"37051";"no_click";"Variant 1";"37051"
"73203";"no_click";"Variant 2";"73203"
"41835";"no_click";"Variant 1";"41835"
"47006";"no_click";"Variant 2";"47006"
"68172";"no_click";"Variant 2";"68172"
"22151";"no_click";"Variant 1";"22151"
"15146";"no_click";"Variant 1";"15146"
"24008";"no_click";"Variant 1";"24008"
"36278";"no_click";"Variant 1";"36278"
"4455";"no_click";"Variant 1";"4455"
"38071";"no_click";"Variant 1";"38071"
"12962";"no_click";"Variant 1";"12962"
"3460";"no_click";"Variant 1";"3460"
"72541";"no_click";"Variant 2";"72541"
"28700";"no_click";"Variant 1";"28700"
"22829";"click";"Variant 1";"22829"
"69764";"no_click";"Variant 2";"69764"
"40832";"no_click";"Variant 1";"40832"
"13388";"no_click";"Variant 1";"13388"
"39105";"no_click";"Variant 1";"39105"
"11212";"no_click";"Variant 1";"11212"
"30069";"no_click";"Variant 1";"30069"
"81146";"no_click";"Variant 2";"81146"
"16638";"no_click";"Variant 1";"16638"
"57336";"no_click";"Variant 2";"57336"
"48965";"no_click";"Variant 2";"48965"
"71004";"click";"Variant 2";"71004"
"18699";"no_click";"Variant 1";"18699"
"28888";"no_click";"Variant 1";"28888"
"83359";"no_click";"Variant 2";"83359"
"59883";"no_click";"Variant 2";"59883"
"13326";"no_click";"Variant 1";"13326"
"34820";"no_click";"Variant 1";"34820"
"82353";"no_click";"Variant 2";"82353"
"32366";"no_click";"Variant 1";"32366"
"83321";"no_click";"Variant 2";"83321"
"31351";"no_click";"Variant 1";"31351"
"75962";"no_click";"Variant 2";"75962"
"57853";"no_click";"Variant 2";"57853"
"5949";"no_click";"Variant 1";"5949"
"45230";"no_click";"Variant 2";"45230"
"57618";"no_click";"Variant 2";"57618"
"84343";"no_click";"Variant 2";"84343"
"48995";"no_click";"Variant 2";"48995"
"39713";"no_click";"Variant 1";"39713"
"82998";"no_click";"Variant 2";"82998"
"6476";"no_click";"Variant 1";"6476"
"53495";"no_click";"Variant 2";"53495"
"81629";"no_click";"Variant 2";"81629"
"44617";"no_click";"Variant 2";"44617"
"59236";"click";"Variant 2";"59236"
"51915";"no_click";"Variant 2";"51915"
"63861";"no_click";"Variant 2";"63861"
"54007";"no_click";"Variant 2";"54007"
"31554";"no_click";"Variant 1";"31554"
"41783";"no_click";"Variant 1";"41783"
"8158";"no_click";"Variant 1";"8158"
"25815";"no_click";"Variant 1";"25815"
"12169";"click";"Variant 1";"12169"
"58994";"no_click";"Variant 2";"58994"
"8183";"no_click";"Variant 1";"8183"
"49813";"no_click";"Variant 2";"49813"
"53118";"no_click";"Variant 2";"53118"
"77380";"no_click";"Variant 2";"77380"
"10058";"no_click";"Variant 1";"10058"
"81915";"no_click";"Variant 2";"81915"
"13952";"no_click";"Variant 1";"13952"
"56117";"no_click";"Variant 2";"56117"
"51320";"no_click";"Variant 2";"51320"
"27299";"no_click";"Variant 1";"27299"
"6458";"no_click";"Variant 1";"6458"
"33884";"no_click";"Variant 1";"33884"
"59157";"no_click";"Variant 2";"59157"
"69664";"no_click";"Variant 2";"69664"
"82520";"no_click";"Variant 2";"82520"
"65121";"no_click";"Variant 2";"65121"
"47558";"no_click";"Variant 2";"47558"
"35720";"no_click";"Variant 1";"35720"
"57539";"no_click";"Variant 2";"57539"
"53129";"no_click";"Variant 2";"53129"
"74768";"no_click";"Variant 2";"74768"
"48961";"no_click";"Variant 2";"48961"
"52078";"no_click";"Variant 2";"52078"
"13363";"no_click";"Variant 1";"13363"
"55014";"no_click";"Variant 2";"55014"
"69658";"no_click";"Variant 2";"69658"
"82755";"no_click";"Variant 2";"82755"
"33151";"click";"Variant 1";"33151"
"71119";"no_click";"Variant 2";"71119"
"52574";"no_click";"Variant 2";"52574"
"66505";"no_click";"Variant 2";"66505"
"10956";"no_click";"Variant 1";"10956"
"69556";"no_click";"Variant 2";"69556"
"72896";"click";"Variant 2";"72896"
"37478";"no_click";"Variant 1";"37478"
"22354";"no_click";"Variant 1";"22354"
"39169";"no_click";"Variant 1";"39169"
"66067";"no_click";"Variant 2";"66067"
"63244";"no_click";"Variant 2";"63244"
"49454";"no_click";"Variant 2";"49454"
"61833";"no_click";"Variant 2";"61833"
"83397";"no_click";"Variant 2";"83397"
"60494";"no_click";"Variant 2";"60494"
"1588";"no_click";"Variant 1";"1588"
"7336";"no_click";"Variant 1";"7336"
"65954";"no_click";"Variant 2";"65954"
"8558";"no_click";"Variant 1";"8558"
"2722";"no_click";"Variant 1";"2722"
"24376";"no_click";"Variant 1";"24376"
"45799";"no_click";"Variant 2";"45799"
"73322";"no_click";"Variant 2";"73322"
"35052";"no_click";"Variant 1";"35052"
"79684";"no_click";"Variant 2";"79684"
"34149";"no_click";"Variant 1";"34149"
"59192";"no_click";"Variant 2";"59192"
"9862";"no_click";"Variant 1";"9862"
"39675";"no_click";"Variant 1";"39675"
"67023";"no_click";"Variant 2";"67023"
"56787";"no_click";"Variant 2";"56787"
"83324";"no_click";"Variant 2";"83324"
"52815";"no_click";"Variant 2";"52815"
"21947";"no_click";"Variant 1";"21947"
"15109";"no_click";"Variant 1";"15109"
"8547";"no_click";"Variant 1";"8547"
"66207";"click";"Variant 2";"66207"
"18639";"no_click";"Variant 1";"18639"
"4635";"no_click";"Variant 1";"4635"
"62781";"no_click";"Variant 2";"62781"
"43405";"no_click";"Variant 2";"43405"
"82203";"no_click";"Variant 2";"82203"
"35310";"no_click";"Variant 1";"35310"
"33924";"no_click";"Variant 1";"33924"
"37193";"no_click";"Variant 1";"37193"
"31447";"no_click";"Variant 1";"31447"
"23007";"no_click";"Variant 1";"23007"
"44194";"no_click";"Variant 2";"44194"
"14701";"no_click";"Variant 1";"14701"
"74409";"no_click";"Variant 2";"74409"
"36418";"no_click";"Variant 1";"36418"
"82636";"no_click";"Variant 2";"82636"
"9559";"no_click";"Variant 1";"9559"
"67847";"no_click";"Variant 2";"67847"
"77838";"no_click";"Variant 2";"77838"
"46431";"no_click";"Variant 2";"46431"
"45622";"no_click";"Variant 2";"45622"
"63665";"no_click";"Variant 2";"63665"
"46992";"no_click";"Variant 2";"46992"
"80713";"no_click";"Variant 2";"80713"
"60206";"no_click";"Variant 2";"60206"
"32664";"no_click";"Variant 1";"32664"
"34444";"no_click";"Variant 1";"34444"
"36273";"click";"Variant 1";"36273"
"26387";"no_click";"Variant 1";"26387"
"56128";"no_click";"Variant 2";"56128"
"11137";"no_click";"Variant 1";"11137"
"62196";"no_click";"Variant 2";"62196"
"4415";"no_click";"Variant 1";"4415"
"69849";"no_click";"Variant 2";"69849"
"70215";"no_click";"Variant 2";"70215"
"11364";"no_click";"Variant 1";"11364"
"56476";"no_click";"Variant 2";"56476"
"21249";"no_click";"Variant 1";"21249"
"70138";"click";"Variant 2";"70138"
"81860";"no_click";"Variant 2";"81860"
"49622";"no_click";"Variant 2";"49622"
"63424";"no_click";"Variant 2";"63424"
"18979";"no_click";"Variant 1";"18979"
"78037";"no_click";"Variant 2";"78037"
"25422";"no_click";"Variant 1";"25422"
"81504";"no_click";"Variant 2";"81504"
"44121";"no_click";"Variant 2";"44121"
"81442";"no_click";"Variant 2";"81442"
"39297";"no_click";"Variant 1";"39297"
"75513";"no_click";"Variant 2";"75513"
"81590";"no_click";"Variant 2";"81590"
"70490";"no_click";"Variant 2";"70490"
"32827";"no_click";"Variant 1";"32827"
"51767";"no_click";"Variant 2";"51767"
"43296";"no_click";"Variant 2";"43296"
"55114";"no_click";"Variant 2";"55114"
"58039";"no_click";"Variant 2";"58039"
"8881";"no_click";"Variant 1";"8881"
"77719";"no_click";"Variant 2";"77719"
"43850";"no_click";"Variant 2";"43850"
"48401";"no_click";"Variant 2";"48401"
"34526";"no_click";"Variant 1";"34526"
"21099";"no_click";"Variant 1";"21099"
"75372";"no_click";"Variant 2";"75372"
"54903";"no_click";"Variant 2";"54903"
"65077";"no_click";"Variant 2";"65077"
"37250";"no_click";"Variant 1";"37250"
"9516";"no_click";"Variant 1";"9516"
"42717";"no_click";"Variant 1";"42717"
"29581";"no_click";"Variant 1";"29581"
"36431";"no_click";"Variant 1";"36431"
"42511";"no_click";"Variant 1";"42511"
"81698";"no_click";"Variant 2";"81698"
"64060";"no_click";"Variant 2";"64060"
"20145";"no_click";"Variant 1";"20145"
"58615";"click";"Variant 2";"58615"
"81055";"no_click";"Variant 2";"81055"
"5179";"no_click";"Variant 1";"5179"
"75971";"no_click";"Variant 2";"75971"
"24801";"no_click";"Variant 1";"24801"
"69514";"no_click";"Variant 2";"69514"
"64101";"no_click";"Variant 2";"64101"
"71442";"no_click";"Variant 2";"71442"
"20031";"no_click";"Variant 1";"20031"
"68609";"no_click";"Variant 2";"68609"
"22287";"no_click";"Variant 1";"22287"
"82694";"no_click";"Variant 2";"82694"
"17275";"no_click";"Variant 1";"17275"
"77194";"no_click";"Variant 2";"77194"
"9708";"no_click";"Variant 1";"9708"
"3187";"no_click";"Variant 1";"3187"
"60971";"no_click";"Variant 2";"60971"
"56058";"no_click";"Variant 2";"56058"
"9746";"no_click";"Variant 1";"9746"
"20089";"no_click";"Variant 1";"20089"
"10120";"no_click";"Variant 1";"10120"
"71899";"no_click";"Variant 2";"71899"
"72745";"no_click";"Variant 2";"72745"
"45792";"no_click";"Variant 2";"45792"
"54143";"no_click";"Variant 2";"54143"
"24557";"no_click";"Variant 1";"24557"
"31937";"no_click";"Variant 1";"31937"
"64310";"no_click";"Variant 2";"64310"
"39647";"no_click";"Variant 1";"39647"
"18298";"no_click";"Variant 1";"18298"
"28561";"no_click";"Variant 1";"28561"
"45932";"no_click";"Variant 2";"45932"
"61290";"no_click";"Variant 2";"61290"
"23432";"no_click";"Variant 1";"23432"
"69862";"no_click";"Variant 2";"69862"
"54083";"no_click";"Variant 2";"54083"
"38554";"no_click";"Variant 1";"38554"
"33085";"no_click";"Variant 1";"33085"
"41118";"no_click";"Variant 1";"41118"
"61866";"no_click";"Variant 2";"61866"
"83782";"no_click";"Variant 2";"83782"
"26523";"no_click";"Variant 1";"26523"
"76390";"no_click";"Variant 2";"76390"
"46256";"no_click";"Variant 2";"46256"
"69200";"no_click";"Variant 2";"69200"
"29501";"no_click";"Variant 1";"29501"
"60847";"no_click";"Variant 2";"60847"
"81369";"no_click";"Variant 2";"81369"
"1933";"no_click";"Variant 1";"1933"
"3221";"no_click";"Variant 1";"3221"
"12176";"no_click";"Variant 1";"12176"
"26412";"no_click";"Variant 1";"26412"
"16597";"no_click";"Variant 1";"16597"
"35503";"no_click";"Variant 1";"35503"
"54261";"no_click";"Variant 2";"54261"
"20947";"no_click";"Variant 1";"20947"
"75336";"no_click";"Variant 2";"75336"
"61202";"no_click";"Variant 2";"61202"
"55823";"no_click";"Variant 2";"55823"
"41557";"no_click";"Variant 1";"41557"
"15347";"no_click";"Variant 1";"15347"
"59138";"no_click";"Variant 2";"59138"
"20467";"no_click";"Variant 1";"20467"
"29765";"no_click";"Variant 1";"29765"
"6951";"no_click";"Variant 1";"6951"
"41707";"no_click";"Variant 1";"41707"
"11779";"no_click";"Variant 1";"11779"
"24753";"no_click";"Variant 1";"24753"
"11138";"no_click";"Variant 1";"11138"
"6211";"no_click";"Variant 1";"6211"
"34648";"no_click";"Variant 1";"34648"
"16998";"no_click";"Variant 1";"16998"
"40465";"no_click";"Variant 1";"40465"
"81437";"no_click";"Variant 2";"81437"
"54815";"no_click";"Variant 2";"54815"
"55669";"no_click";"Variant 2";"55669"
"83907";"no_click";"Variant 2";"83907"
"54771";"no_click";"Variant 2";"54771"
"74076";"no_click";"Variant 2";"74076"
"36112";"no_click";"Variant 1";"36112"
"69760";"no_click";"Variant 2";"69760"
"66691";"no_click";"Variant 2";"66691"
"70184";"no_click";"Variant 2";"70184"
"38388";"no_click";"Variant 1";"38388"
"9581";"no_click";"Variant 1";"9581"
"58662";"no_click";"Variant 2";"58662"
"56801";"no_click";"Variant 2";"56801"
"3880";"no_click";"Variant 1";"3880"
"67746";"no_click";"Variant 2";"67746"
"50641";"no_click";"Variant 2";"50641"
"37012";"no_click";"Variant 1";"37012"
"74972";"no_click";"Variant 2";"74972"
"58979";"no_click";"Variant 2";"58979"
"46149";"no_click";"Variant 2";"46149"
"41009";"no_click";"Variant 1";"41009"
"78581";"no_click";"Variant 2";"78581"
"27041";"no_click";"Variant 1";"27041"
"34573";"no_click";"Variant 1";"34573"
"35590";"no_click";"Variant 1";"35590"
"17822";"no_click";"Variant 1";"17822"
"21397";"no_click";"Variant 1";"21397"
"13279";"click";"Variant 1";"13279"
"15957";"no_click";"Variant 1";"15957"
"27216";"no_click";"Variant 1";"27216"
"21705";"no_click";"Variant 1";"21705"
"37640";"no_click";"Variant 1";"37640"
"51412";"no_click";"Variant 2";"51412"
"30474";"no_click";"Variant 1";"30474"
"78915";"no_click";"Variant 2";"78915"
"36666";"no_click";"Variant 1";"36666"
"77054";"click";"Variant 2";"77054"
"36193";"no_click";"Variant 1";"36193"
"80175";"no_click";"Variant 2";"80175"
"59646";"no_click";"Variant 2";"59646"
"26257";"no_click";"Variant 1";"26257"
"5127";"no_click";"Variant 1";"5127"
"40420";"no_click";"Variant 1";"40420"
"77375";"no_click";"Variant 2";"77375"
"3277";"no_click";"Variant 1";"3277"
"48179";"no_click";"Variant 2";"48179"
"51219";"no_click";"Variant 2";"51219"
"48498";"no_click";"Variant 2";"48498"
"80806";"no_click";"Variant 2";"80806"
"33138";"no_click";"Variant 1";"33138"
"9101";"no_click";"Variant 1";"9101"
"72218";"no_click";"Variant 2";"72218"
"34608";"no_click";"Variant 1";"34608"
"55384";"no_click";"Variant 2";"55384"
"34442";"no_click";"Variant 1";"34442"
"42966";"no_click";"Variant 1";"42966"
"20469";"no_click";"Variant 1";"20469"
"29532";"no_click";"Variant 1";"29532"
"47933";"no_click";"Variant 2";"47933"
"5940";"no_click";"Variant 1";"5940"
"70693";"no_click";"Variant 2";"70693"
"51217";"no_click";"Variant 2";"51217"
"81062";"no_click";"Variant 2";"81062"
"77294";"no_click";"Variant 2";"77294"
"23978";"no_click";"Variant 1";"23978"
"65294";"no_click";"Variant 2";"65294"
"47727";"no_click";"Variant 2";"47727"
"35156";"no_click";"Variant 1";"35156"
"56166";"no_click";"Variant 2";"56166"
"60182";"no_click";"Variant 2";"60182"
"35575";"no_click";"Variant 1";"35575"
"64784";"no_click";"Variant 2";"64784"
"18371";"no_click";"Variant 1";"18371"
"27393";"no_click";"Variant 1";"27393"
"83670";"no_click";"Variant 2";"83670"
"24914";"no_click";"Variant 1";"24914"
"14572";"no_click";"Variant 1";"14572"
"12457";"no_click";"Variant 1";"12457"
"3700";"no_click";"Variant 1";"3700"
"67754";"no_click";"Variant 2";"67754"
"75943";"no_click";"Variant 2";"75943"
"23530";"no_click";"Variant 1";"23530"
"69102";"no_click";"Variant 2";"69102"
"84656";"no_click";"Variant 2";"84656"
"29576";"no_click";"Variant 1";"29576"
"51234";"no_click";"Variant 2";"51234"
"56871";"no_click";"Variant 2";"56871"
"35056";"no_click";"Variant 1";"35056"
"39610";"no_click";"Variant 1";"39610"
"18074";"no_click";"Variant 1";"18074"
"80400";"no_click";"Variant 2";"80400"
"5660";"no_click";"Variant 1";"5660"
"64334";"no_click";"Variant 2";"64334"
"19329";"no_click";"Variant 1";"19329"
"40877";"no_click";"Variant 1";"40877"
"20759";"no_click";"Variant 1";"20759"
"27021";"no_click";"Variant 1";"27021"
"49682";"no_click";"Variant 2";"49682"
"78938";"no_click";"Variant 2";"78938"
"31308";"no_click";"Variant 1";"31308"
"50358";"no_click";"Variant 2";"50358"
"45714";"no_click";"Variant 2";"45714"
"50037";"no_click";"Variant 2";"50037"
"30170";"no_click";"Variant 1";"30170"
"58455";"no_click";"Variant 2";"58455"
"18120";"no_click";"Variant 1";"18120"
"75536";"no_click";"Variant 2";"75536"
"51558";"no_click";"Variant 2";"51558"
"70301";"no_click";"Variant 2";"70301"
"5438";"no_click";"Variant 1";"5438"
"48227";"no_click";"Variant 2";"48227"
"64864";"no_click";"Variant 2";"64864"
"5845";"no_click";"Variant 1";"5845"
"52984";"no_click";"Variant 2";"52984"
"69804";"no_click";"Variant 2";"69804"
"16557";"no_click";"Variant 1";"16557"
"63746";"no_click";"Variant 2";"63746"
"73888";"no_click";"Variant 2";"73888"
"30687";"no_click";"Variant 1";"30687"
"27653";"no_click";"Variant 1";"27653"
"47821";"no_click";"Variant 2";"47821"
"73885";"no_click";"Variant 2";"73885"
"39637";"no_click";"Variant 1";"39637"
"12606";"no_click";"Variant 1";"12606"
"3879";"no_click";"Variant 1";"3879"
"51294";"no_click";"Variant 2";"51294"
"56275";"no_click";"Variant 2";"56275"
"4538";"no_click";"Variant 1";"4538"
"19794";"no_click";"Variant 1";"19794"
"63038";"no_click";"Variant 2";"63038"
"50797";"no_click";"Variant 2";"50797"
"2805";"click";"Variant 1";"2805"
"24569";"no_click";"Variant 1";"24569"
"63421";"no_click";"Variant 2";"63421"
"80924";"no_click";"Variant 2";"80924"
"68441";"click";"Variant 2";"68441"
"25996";"no_click";"Variant 1";"25996"
"9222";"no_click";"Variant 1";"9222"
"52366";"no_click";"Variant 2";"52366"
"20649";"no_click";"Variant 1";"20649"
"77140";"no_click";"Variant 2";"77140"
"28784";"no_click";"Variant 1";"28784"
"16497";"no_click";"Variant 1";"16497"
"51323";"no_click";"Variant 2";"51323"
"72152";"no_click";"Variant 2";"72152"
"8226";"click";"Variant 1";"8226"
"24838";"no_click";"Variant 1";"24838"
"81731";"no_click";"Variant 2";"81731"
"41493";"no_click";"Variant 1";"41493"
"20970";"no_click";"Variant 1";"20970"
"19131";"no_click";"Variant 1";"19131"
"53445";"no_click";"Variant 2";"53445"
"69708";"no_click";"Variant 2";"69708"
"64500";"no_click";"Variant 2";"64500"
"73781";"no_click";"Variant 2";"73781"
